plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1.w_UV,features_A.1a.c_UV,features_A.1a.w_UV,features_A_UV,features_Atot_UV,features_D.1.c_UV,features_D.1a.c_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
25314,PM6_321136,L8-BO_321144,xylene,0,21,2000,1.564972328,0.072494179,1.729569653,0.089385164,0.242581488,0.376001307,2.003965735,2.164368783,0.286681204,0.395620062,0.487287318,0.512712682,0.35483871,0.275362319,0.771621368,69.90786349,24.28944379,14.52002533,0.855113523,30.10.2023 10:56,B-1,1.23E-06,0.6,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.038320968,25.10.2023 10:41,25314_188484_OD_x1y2,x1y2,0.007358991,0.6,0.6,1,4,1,0,0,0,0,0,0,0,1,0,27
25314,PM6_321136,L8-BO_321144,xylene,0,21,2000,1.567425253,0.069818606,1.729280983,0.088934739,0.243629273,0.377625373,2.003306671,2.163504299,0.294331501,0.406177471,0.481786174,0.518213826,0.35483871,0.275362319,0.783802844,69.2311512,24.3218633,14.45333808,0.858360581,30.10.2023 10:56,B-3,1.06E-06,1.4,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.037477118,25.10.2023 10:41,25314_188484_OD_x3y2,x3y2,0.007358069,1.4,0.6,1,4,1,0,0,0,0,0,0,0,1,0,27
25314,PM6_321136,L8-BO_321144,xylene,0,21,2000,1.56691009,0.069899045,1.72892447,0.088687255,0.243036135,0.376706009,2.002943527,2.163491063,0.295577133,0.407896444,0.480123415,0.519876585,0.35483871,0.275362319,0.784602453,69.33418341,24.07070641,14.31896606,0.857976552,30.10.2023 10:56,A-3,1.28E-06,1.4,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.03500702,25.10.2023 10:41,25314_188484_OD_x3y1,x3y1,0.007184597,1.4,1.4,1,4,1,0,0,0,0,0,0,0,1,0,27
25315,PM6_321136,L8-BO_321144,xylene,0,21,1000,1.558615296,0.077129079,1.729507049,0.09045104,0.363899671,0.564044491,2.007992587,2.168276494,0.414188058,0.57157952,0.496682428,0.503317572,0.35483871,0.275362319,1.135624011,61.30789363,26.19915749,13.5126818,0.841274702,30.10.2023 10:58,B-1,7.70E-07,0.6,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.035157038,25.10.2023 10:47,25315_188491_OD_x1y2,x1y2,0.008788935,0.6,0.6,1,4,1,0,0,0,0,0,0,0,1,0,28
25315,PM6_321136,L8-BO_321144,xylene,0,21,1000,1.56120329,0.075260845,1.729931123,0.090234745,0.353044956,0.547219681,2.006774838,2.167146609,0.407453939,0.562286436,0.493210153,0.506789847,0.35483871,0.275362319,1.109506117,62.31198374,25.67840613,13.45000632,0.840587345,30.10.2023 10:58,B-3,9.88E-07,1.4,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.034680227,25.10.2023 10:47,25315_188491_OD_x3y2,x3y2,0.008547693,1.4,0.6,1,4,1,0,0,0,0,0,0,0,1,0,28
25315,PM6_321136,L8-BO_321144,xylene,0,21,1000,1.55775444,0.077083332,1.729029009,0.090293142,0.360965434,0.559496422,2.007731535,2.168054166,0.412176443,0.568803491,0.495875623,0.504124377,0.35483871,0.275362319,1.128299914,60.53085597,26.07785472,13.24419481,0.839028829,30.10.2023 10:58,B-2,8.96E-07,1,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.036723375,25.10.2023 10:47,25315_188491_OD_x2y2,x2y2,0.008970705,1,0.6,1,4,1,0,0,0,0,0,0,0,1,0,28
25316,PM6_321136,L8-BO_321144,xylene,2,21,1000,1.55354456,0.07312719,1.723967811,0.08991726,0.346147026,0.53652789,2.000130995,2.163339029,0.413632082,0.570812273,0.484519489,0.515480511,0.35483871,0.275362319,1.107340163,63.82305806,26.61439471,14.31947813,0.843010507,30.10.2023 11:01,B-3,1.26E-06,1.4,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.03356026,25.10.2023 10:53,25316_188501_OD_x3y2,x3y2,0.008495997,1.4,0.6,1,4,1,0,0,0,0,0,0,0,1,0,29
25316,PM6_321136,L8-BO_321144,xylene,2,21,1000,1.553172876,0.073285682,1.724102914,0.089432518,0.337875665,0.523707281,1.999984291,2.163504449,0.399712916,0.551603824,0.487028617,0.512971383,0.35483871,0.275362319,1.075311105,64.21511491,26.1155099,14.14107065,0.84323091,30.10.2023 11:01,A-3,1.66E-06,1.4,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.030269352,25.10.2023 10:53,25316_188501_OD_x3y1,x3y1,0.008008098,1.4,1.4,1,4,1,0,0,0,0,0,0,0,1,0,29
25316,PM6_321136,L8-BO_321144,xylene,2,21,1000,1.553764415,0.072613427,1.724124826,0.089164918,0.328290509,0.508850288,1.999516633,2.163120567,0.388920677,0.536710535,0.486676889,0.513323111,0.35483871,0.275362319,1.045560823,64.16492912,26.03300055,14.12734766,0.845743534,30.10.2023 11:01,A-2,1.77E-06,1,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.030043085,25.10.2023 10:53,25316_188501_OD_x2y1,x2y1,0.007888733,1,1.4,1,4,1,0,0,0,0,0,0,0,1,0,29
25316,PM6_321136,L8-BO_321144,xylene,2,21,1000,1.553150079,0.073479807,1.723936671,0.089928171,0.346568015,0.537180423,2.000353531,2.163623678,0.413590572,0.570754989,0.484848139,0.515151861,0.35483871,0.275362319,1.107935411,64.25235429,26.02828775,14.12639758,0.844688887,30.10.2023 11:01,B-1,9.12E-07,0.6,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.031802996,25.10.2023 10:53,25316_188501_OD_x1y2,x1y2,0.008307562,0.6,0.6,1,4,1,0,0,0,0,0,0,0,1,0,29
25317,PM6_321136,L8-BO_321144,xylene,0,21,3000,1.563276518,0.076606214,1.727521015,0.095578824,0.201084275,0.311680626,2.005447368,2.163547924,0.226943653,0.313182242,0.498798444,0.501201556,0.35483871,0.275362319,0.624862868,71.74403568,25.37820529,15.78553348,0.866986939,30.10.2023 11:03,A-1,1.34E-06,0.6,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.136099663,25.10.2023 10:58,25317_188510_OD_x1y1,x1y1,0.011645234,0.6,1.4,1,4,1,0,0,0,0,0,0,0,1,0,30
25317,PM6_321136,L8-BO_321144,xylene,0,21,3000,1.563494832,0.076208535,1.727384751,0.095564843,0.199345797,0.308985986,2.005345423,2.163278137,0.226541427,0.312627169,0.497071182,0.502928818,0.35483871,0.275362319,0.621613155,71.12742628,25.19930605,15.51807236,0.865789067,30.10.2023 11:03,B-3,1.23E-06,1.4,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.137905591,25.10.2023 10:58,25317_188510_OD_x3y2,x3y2,0.011725372,1.4,0.6,1,4,1,0,0,0,0,0,0,0,1,0,30
25317,PM6_321136,L8-BO_321144,xylene,0,21,3000,1.564478707,0.075218694,1.727547095,0.095005967,0.200669419,0.3110376,2.005209686,2.16313963,0.229846197,0.317187752,0.495105139,0.504894861,0.35483871,0.275362319,0.628225352,70.93226812,25.14397839,15.46243606,0.866962026,30.10.2023 11:03,A-3,1.50E-06,1.4,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.13385393,25.10.2023 10:58,25317_188510_OD_x3y1,x3y1,0.011653164,1.4,1.4,1,4,1,0,0,0,0,0,0,0,1,0,30
25317,PM6_321136,L8-BO_321144,xylene,0,21,3000,1.563796522,0.07580891,1.727476161,0.09483865,0.201922227,0.312979451,2.00524245,2.163513476,0.232215188,0.320456959,0.494097665,0.505902335,0.35483871,0.275362319,0.63343641,70.6805818,25.18413708,15.42891915,0.866778865,30.10.2023 11:03,B-1,1.08E-06,0.6,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.129345446,25.10.2023 10:58,25317_188510_OD_x1y2,x1y2,0.011565245,0.6,0.6,1,4,1,0,0,0,0,0,0,0,1,0,30
25318,PM6_321136,L8-BO_321144,xylene,2,21,3000,1.55009082,0.076674736,1.719242051,0.099253484,0.18468728,0.286265285,1.998494375,2.158664305,0.198350608,0.273723839,0.511197937,0.488802063,0.35483871,0.275362319,0.559989123,71.35714653,26.22336475,16.14168799,0.862627021,30.10.2023 11:05,A-1,2.33E-06,0.6,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.141588336,25.10.2023 11:04,25318_188517_OD_x1y1,x1y1,0.011238015,0.6,1.4,1,4,1,0,0,0,0,0,0,0,1,0,31
25318,PM6_321136,L8-BO_321144,xylene,2,21,3000,1.549699726,0.077060397,1.71914376,0.099991685,0.182944625,0.283564169,1.998425267,2.158487704,0.194495074,0.268403202,0.513733571,0.486266429,0.35483871,0.275362319,0.551967371,71.39634908,26.07257012,16.02580926,0.860914695,30.10.2023 11:05,B-1,2.10E-06,0.6,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.145989697,25.10.2023 11:04,25318_188517_OD_x1y2,x1y2,0.011256597,0.6,0.6,1,4,1,0,0,0,0,0,0,0,1,0,31
25318,PM6_321136,L8-BO_321144,xylene,2,21,3000,1.550172161,0.076793877,1.719591442,0.099143494,0.183972239,0.28515697,1.998470023,2.158595474,0.197080424,0.271970985,0.511833893,0.488166107,0.35483871,0.275362319,0.557127954,71.04289088,26.01747864,15.90674037,0.860588147,30.10.2023 11:05,B-3,2.25E-06,1.4,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.137861859,25.10.2023 11:04,25318_188517_OD_x3y2,x3y2,0.011071152,1.4,0.6,1,4,1,0,0,0,0,0,0,0,1,0,31
25318,PM6_321136,L8-BO_321144,xylene,2,21,3000,1.549930904,0.076792123,1.719456911,0.099223753,0.185477182,0.287489632,1.998385747,2.158497091,0.196860689,0.271667751,0.514147968,0.485852032,0.35483871,0.275362319,0.559157384,69.88138989,26.17998904,15.74813641,0.860791904,30.10.2023 11:05,A-2,3.03E-06,1,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.138943077,25.10.2023 11:04,25318_188517_OD_x2y1,x2y1,0.011108992,1,1.4,1,4,1,0,0,0,0,0,0,0,1,0,31
25319,PM6_321136,L8-BO_321144,xylene,1,21,2000,1.557846928,0.06908622,1.723304537,0.087957378,0.251259632,0.38945243,1.996874651,2.160518545,0.317595458,0.438281732,0.470504237,0.529495763,0.35483871,0.275362319,0.827734163,70.20882183,24.84811222,14.82362308,0.849707161,30.10.2023 11:07,A-1,1.34E-06,0.6,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.027427222,25.10.2023 11:10,25319_188542_OD_x1y1,x1y1,0.006778254,0.6,1.4,1,4,1,0,0,0,0,0,0,0,1,0,32
25319,PM6_321136,L8-BO_321144,xylene,1,21,2000,1.558007084,0.068671528,1.723170521,0.087856229,0.256746731,0.397957432,1.996870706,2.160482526,0.327639198,0.452142094,0.468130402,0.531869598,0.35483871,0.275362319,0.850099526,68.90963006,25.03529791,14.66475478,0.850045403,30.10.2023 11:07,B-1,1.50E-06,0.6,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.027175195,25.10.2023 11:10,25319_188542_OD_x1y2,x1y2,0.006883614,0.6,0.6,1,4,1,0,0,0,0,0,0,0,1,0,32
25319,PM6_321136,L8-BO_321144,xylene,1,21,2000,1.558424686,0.068272468,1.722950547,0.087881126,0.250082493,0.387627865,1.996667251,2.16033296,0.320566242,0.442381413,0.467016303,0.532983697,0.35483871,0.275362319,0.830009278,69.89276754,24.41190833,14.48476668,0.848941054,30.10.2023 11:07,B-3,9.83E-07,1.4,0.6,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.029801656,25.10.2023 11:10,25319_188542_OD_x3y2,x3y2,0.007104785,1.4,0.6,1,4,1,0,0,0,0,0,0,0,1,0,32
25319,PM6_321136,L8-BO_321144,xylene,1,21,2000,1.557846426,0.0688544,1.723399634,0.087796253,0.271514897,0.42084809,1.997062978,2.161024717,0.348515748,0.480951733,0.46667573,0.53332427,0.35483871,0.275362319,0.901799823,67.92479159,24.98412471,14.40012922,0.848543157,30.10.2023 11:07,A-2,1.71E-06,1,1.4,5.45,5.33,3.77,3.38,1.56,PM6_321136,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PM6:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.029627455,25.10.2023 11:10,25319_188542_OD_x2y1,x2y1,0.007420814,1,1.4,1,4,1,0,0,0,0,0,0,0,1,0,32
25340,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,18,2000,1.524005099,0.0658172,1.693782039,0.090528417,0.306413702,0.471264273,1.90891492,2.072271733,0.216201592,0.410783026,0.534284583,0.465715417,0.349804941,0.473684211,0.882047299,62.40136615,21.87926243,10.98652441,0.804699163,31.10.2023 09:49,B-3,5.06E-07,1.4,0.6,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.08012035,25.10.2023 11:22,25340_188570_OD_x3y2,x3y2,0.01359597,1.4,0.6,2,1,0,1,0,0,0,1,0,0,0,0,33
25340,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,18,2000,1.523985683,0.065821432,1.693626477,0.090535005,0.298909461,0.459722751,1.908826138,2.072238598,0.210958406,0.400820972,0.534223583,0.465776417,0.349804941,0.473684211,0.860543723,62.19101289,21.56925279,10.84376508,0.808383369,31.10.2023 09:49,A-1,6.38E-07,0.6,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.076819616,25.10.2023 11:22,25340_188570_OD_x1y1,x1y1,0.0130843,0.6,1.4,2,1,0,1,0,0,0,1,0,0,0,0,33
25340,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,18,2000,1.524104776,0.06602121,1.694000005,0.090757335,0.312464047,0.480569704,1.908903044,2.072209586,0.221541116,0.42092812,0.533079161,0.466920839,0.349804941,0.473684211,0.901497823,61.49381111,21.79576803,10.78855196,0.8049327,31.10.2023 09:49,B-1,4.14E-07,0.6,0.6,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.077998059,25.10.2023 11:22,25340_188570_OD_x1y2,x1y2,0.013455804,0.6,0.6,2,1,0,1,0,0,0,1,0,0,0,0,33
25340,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,18,2000,1.524580113,0.065863414,1.694180382,0.090601428,0.30914045,0.475458013,1.909078965,2.072310857,0.218424682,0.415006896,0.533943571,0.466056429,0.349804941,0.473684211,0.890464909,62.0115654,21.30810308,10.65762846,0.806571909,31.10.2023 09:49,A-3,7.41E-07,1.4,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.080091296,25.10.2023 11:22,25340_188570_OD_x3y1,x3y1,0.013621941,1.4,1.4,2,1,0,1,0,0,0,1,0,0,0,0,33
25341,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,15.5,2000,1.524705091,0.067293663,1.695032718,0.092511361,0.243019593,0.373764135,1.910938879,2.073349639,0.167035052,0.317366599,0.540800917,0.459199083,0.349804941,0.473684211,0.691130734,67.47256553,22.20820379,12.08850896,0.806737191,31.10.2023 09:51,A-3,7.33E-07,1.4,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.069246208,25.10.2023 11:28,25341_188578_OD_x3y1,x3y1,0.010445604,1.4,1.4,2,1,0,1,0,0,0,1,0,0,0,0,34
25341,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,15.5,2000,1.525168751,0.066523401,1.694852832,0.091569228,0.253860605,0.390437611,1.910595433,2.073159307,0.176480902,0.335313714,0.537977124,0.462022876,0.349804941,0.473684211,0.725751325,66.76225918,22.35916163,12.03166159,0.806007473,31.10.2023 09:51,A-1,3.10E-06,0.6,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.069185459,25.10.2023 11:28,25341_188578_OD_x1y1,x1y1,0.011142207,0.6,1.4,2,1,0,1,0,0,0,1,0,0,0,0,34
25341,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,15.5,2000,1.524904322,0.066969688,1.695014391,0.092073642,0.24777469,0.381077473,1.910869865,2.073316581,0.170535982,0.324018366,0.540461952,0.459538048,0.349804941,0.473684211,0.705095839,67.51077983,21.96895273,11.92509642,0.804043268,31.10.2023 09:51,B-3,5.67E-07,1.4,0.6,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.068117473,25.10.2023 11:28,25341_188578_OD_x3y2,x3y2,0.010682256,1.4,0.6,2,1,0,1,0,0,0,1,0,0,0,0,34
25341,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,15.5,2000,1.523690221,0.067976683,1.694906537,0.093195671,0.238286081,0.366483992,1.91122497,2.073580743,0.161957467,0.307719187,0.543580931,0.456419069,0.349804941,0.473684211,0.674203179,66.96835002,22.09313692,11.8809059,0.803012995,31.10.2023 09:51,B-2,7.30E-07,1,0.6,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.070420332,25.10.2023 11:28,25341_188578_OD_x2y2,x2y2,0.010132302,1,0.6,2,1,0,1,0,0,0,1,0,0,0,0,34
25342,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,13,2000,1.521900369,0.072585994,1.697632453,0.098926558,0.209802751,0.322676631,1.914267202,2.074295644,0.131640825,0.250117568,0.563337812,0.436662188,0.349804941,0.473684211,0.572794199,68.6259443,23.03983958,12.82796506,0.811315894,31.10.2023 09:54,A-1,1.03E-06,0.6,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.091810364,25.10.2023 11:33,25342_188585_OD_x1y1,x1y1,0.00906454,0.6,1.4,2,1,0,1,0,0,0,1,0,0,0,0,35
25342,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,13,2000,1.521728578,0.072752159,1.697637897,0.099079446,0.20895336,0.321370267,1.914220617,2.074264923,0.130564933,0.248073373,0.564358339,0.435641661,0.349804941,0.473684211,0.569443641,68.68197221,22.67175128,12.62582963,0.810834275,31.10.2023 09:54,A-3,2.31E-06,1.4,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.091315217,25.10.2023 11:33,25342_188585_OD_x3y1,x3y1,0.008999954,1.4,1.4,2,1,0,1,0,0,0,1,0,0,0,0,35
25342,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,0,13,2000,1.522845652,0.072073836,1.697748723,0.098387541,0.212311997,0.326535851,1.914273369,2.07433797,0.134428033,0.255413262,0.561107224,0.438892776,0.349804941,0.473684211,0.581949113,67.8227303,22.95277239,12.62038342,0.810703654,31.10.2023 09:54,A-2,1.22E-06,1,1.4,5.53,5.21,3.77,3.2,1.44,PTVT-T_321032,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTVT-T:BTP-4F-12 (Y12),Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.0894427,25.10.2023 11:33,25342_188585_OD_x2y1,x2y1,0.00910686,1,1.4,2,1,0,1,0,0,0,1,0,0,0,0,35
