ID,Donor,Acceptor,DA,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_atot_UV,features_XD_UV,features_XA_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127
181,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,1000,97.44684468,2.048329854,0.093277921,2.203470963,1,0.036394021,0.076367318,1.551612076,0.097623558,0.328644221,0.403032191,0.596967809,64.59130525,22.29124895,12.80737816,0.889511916,16.0513,0.8465,44.85,6.0934,0.720071811,0.951645486,0.694365903,0.475772631,0,0,1,0,0,0,0,0,1,0
181,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,1000,105.9069639,2.046780982,0.093317675,2.202675943,1,0.028007189,0.071438589,1.555176775,0.097445318,0.355833866,0.417199525,0.582800475,62.88567267,22.39475116,12.64274884,0.897725494,14.6172,0.1089,25.12,0.3997,0.652706516,0.121306569,0.399455058,0.03161496,0,0,1,0,0,0,0,0,1,0
181,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,1000,94.70185586,2.048082365,0.093430393,2.20209845,1,0.036055631,0.076699187,1.551495429,0.098378698,0.318440191,0.401753512,0.598246488,64.49778882,21.88362445,12.58516514,0.891650873,16.0261,0.8644,46.26,6.4078,0.732332984,0.969437732,0.71723389,0.509155019,0,0,1,0,0,0,0,0,1,0
182,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,3000,64.88932847,2.042708256,0.093496569,2.195085915,0.876917794,0.056585611,0.074398342,1.552869291,0.101638432,0.205688704,0.382154327,0.617845673,52.06677636,20.07500277,9.054248882,0.866235792,15.9576,0.1663,26.03,0.6907,0.794899019,0.191980061,0.499934926,0.076284627,0,0,1,0,0,0,0,0,1,0
182,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,3000,64.44351432,2.042874021,0.093627779,2.195236952,0.872876226,0.05528157,0.074559013,1.552782908,0.101548089,0.204034897,0.382176304,0.617823696,51.62585203,19.88625139,8.85705,0.862718158,13.4437,0.0921,25.11,0.311,0.676029873,0.106755606,0.486384224,0.035113271,0,0,1,0,0,0,0,0,1,0
182,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,3000,63.74813798,2.042448232,0.09372025,2.194797574,0.868448587,0.055428273,0.074418961,1.553171502,0.101554304,0.201060438,0.38272121,0.61727879,51.31484444,19.59437883,8.617785637,0.857079623,17.6666,0.8499,52.64,7.9041,0.901615721,0.991623155,1.02582402,0.917184568,0,0,1,0,0,0,0,0,1,0
182,PTQ10,L8-BO,PTQ10-L8-BO,xylene,0,24,3000,63.81980412,2.042575728,0.093612299,2.195017952,0.870538717,0.053849788,0.074312044,1.552608408,0.101643931,0.20151238,0.38191072,0.61808928,50.82806935,19.77400381,8.586721378,0.854336859,18.2236,0.87,55.71,8.833,0.921593835,1.018333683,1.096047926,1.028681334,0,0,1,0,0,0,0,0,1,0
183,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,3000,63.98403088,2.039201053,0.094024601,2.19368241,0.867686309,0.024364127,0.074223006,1.541811274,0.104011718,0.20119345,0.38782102,0.61217898,52.20384598,19.49362155,8.704364507,0.855346415,17.181,0.8616,53.71,7.9504,0.881365218,1.007311172,1.0288514,0.913380867,0,0,1,0,0,0,0,0,1,0
183,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,3000,64.51147022,2.039171967,0.093976885,2.193568114,0.868735408,0.02507952,0.074214345,1.542369426,0.104070853,0.203293541,0.3883989,0.6116011,52.4491197,19.03475057,8.54494726,0.855901905,17.1641,0.8683,55.52,8.274,0.901724451,1.014485416,1.058549701,0.968291523,0,0,1,0,0,0,0,0,1,0
183,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,3000,63.78133483,2.039055063,0.094230491,2.193400752,0.859776146,0.023864141,0.074444416,1.542938005,0.103671915,0.200198832,0.389777964,0.610222036,50.05973659,19.14974852,8.036355929,0.838315562,17.529,0.8304,50.67,7.3748,0.915364501,0.990557778,1.012190704,0.917679613,0,0,1,0,0,0,0,0,1,0
183,PTQ10,L8-BO,PTQ10-L8-BO,xylene,2,24,3000,63.93950805,2.03914307,0.094069084,2.193591576,0.86870151,0.024318399,0.074226327,1.542291421,0.103852236,0.20123766,0.387119233,0.612880767,48.39867615,19.29699369,7.735409105,0.828247531,0,-0.4831,-213.03,0,0,-0.583279735,-4.401566674,0,0,0,1,0,0,0,0,0,1,0
184,PTQ10,L8-BO,PTQ10-L8-BO,xylene,1,24,2000,73.89700038,2.043728064,0.093061297,2.196716988,0.935219232,0.054081563,0.075463121,1.548597223,0.101810468,0.241143524,0.382917872,0.617082128,64.24238045,21.885,12.70473083,0.90364384,18.5744,0.8651,53.31,8.567,0.848727439,0.957346204,0.829826037,0.674315742,0,0,1,0,0,0,0,0,1,0
184,PTQ10,L8-BO,PTQ10-L8-BO,xylene,1,24,2000,73.88059723,2.043537078,0.093079424,2.196972543,0.937102751,0.051565323,0.075852235,1.545834607,0.10225321,0.241354214,0.382211732,0.617788268,65.25596586,21.5184977,12.63356249,0.899691594,0,-1.1861,-267.01,0,0,-1.318340649,-4.091733169,0,0,0,1,0,0,0,0,0,1,0
184,PTQ10,L8-BO,PTQ10-L8-BO,xylene,1,24,2000,73.73648386,2.043849372,0.093090211,2.196792605,0.933657236,0.054485728,0.075893242,1.548590684,0.101721643,0.240713172,0.382565538,0.617434462,64.13488549,21.66075326,12.53650633,0.902419862,18.3214,0.8638,53.31,8.4368,0.845833927,0.957204109,0.831216889,0.672978562,0,0,1,0,0,0,0,0,1,0
184,PTQ10,L8-BO,PTQ10-L8-BO,xylene,1,24,2000,73.33480199,2.043421417,0.093063751,2.196504076,0.931294319,0.053673583,0.075524524,1.547746489,0.102014834,0.239054731,0.38268113,0.61731887,63.98571842,21.44387365,12.36387122,0.901090027,18.099,0.8501,51.28,7.8892,0.844017284,0.943412949,0.801428839,0.638084938,0,0,1,0,0,0,0,0,1,0
185,D18CL,PY-IT,D18CL-PY-IT,CF,0,14,2000,128.6467813,2.12579929,0.123902769,2.296708762,0.857523054,0.012109063,0.05696292,1.544262675,0.072300736,0.315545006,0.542018453,0.457981547,53.22365021,18.116869,9.393445706,0.974175334,12.7842,0.9155,39.18,4.5853,0.705651733,0.939769226,0.736138913,0.488138234,0,0,0,0,1,0,0,0,0,1
185,D18CL,PY-IT,D18CL-PY-IT,CF,0,14,2000,133.7944465,2.124917026,0.123656747,2.296672059,0.857880681,0.006263662,0.05677566,1.544234608,0.072293129,0.328307377,0.544202816,0.455797184,52.58983982,18.09337526,9.265212605,0.973719686,12.471,0.9145,38.69,4.4129,0.689257799,0.939181998,0.735693437,0.476286966,0,0,0,0,1,0,0,0,0,1
185,D18CL,PY-IT,D18CL-PY-IT,CF,0,14,2000,135.452203,2.12492607,0.123188231,2.296023676,0.872477826,0.005117871,0.056714133,1.544506248,0.072263406,0.332006401,0.544519731,0.455480269,51.92521422,17.98761838,9.10335012,0.97465134,12.1306,0.9165,37.51,4.1703,0.674386111,0.940336264,0.722385079,0.458106076,0,0,0,0,1,0,0,0,0,1
185,D18CL,PY-IT,D18CL-PY-IT,CF,0,14,2000,138.4140611,2.124843064,0.123434602,2.296102816,0.875348584,0.002695922,0.056726511,1.544516639,0.072287063,0.340654381,0.542960027,0.457039973,50.69552728,17.96848775,8.864119853,0.973093221,11.7104,0.9082,36.77,3.9111,0.651718729,0.933312431,0.725310535,0.44122824,0,0,0,0,1,0,0,0,0,1
186,D18CL,PY-IT,D18CL-PY-IT,CF,0,12,2000,121.6386713,2.125380588,0.123756624,2.295081121,0.88502993,0.018278754,0.057846828,1.543860834,0.073190855,0.30514909,0.522560327,0.477439673,55.40090861,18.15475729,9.751601781,0.969546456,12.9691,0.9173,39.93,4.7503,0.714363723,0.946112478,0.720746302,0.487130228,0,0,0,0,1,0,0,0,0,1
186,D18CL,PY-IT,D18CL-PY-IT,CF,0,12,2000,117.5813677,2.123839875,0.123871956,2.287480959,0.937677787,0.021419185,0.058961103,1.543029596,0.073917199,0.298540711,0.50828772,0.49171228,54.80455855,18.01837888,9.564860493,0.968603963,13.3287,0.9153,41.07,5.0103,0.739728035,0.944968258,0.749390217,0.523823636,0,0,0,0,1,0,0,0,0,1
186,D18CL,PY-IT,D18CL-PY-IT,CF,0,12,2000,110.7790405,2.12358958,0.125370833,2.29550619,0.774216599,0.024116817,0.059365787,1.541938501,0.074023327,0.282411424,0.511323248,0.488676752,55.39998058,17.60625455,9.452898699,0.969144231,13.1117,0.9173,42.57,5.1198,0.744718302,0.946505144,0.768411822,0.541611643,0,0,0,0,1,0,0,0,0,1
186,D18CL,PY-IT,D18CL-PY-IT,CF,0,12,2000,122.9578033,2.12444627,0.124205116,2.295355889,0.871826896,0.018016054,0.057919119,1.543837502,0.073108135,0.309561327,0.521213076,0.478786924,54.50794071,17.63637447,9.309572362,0.968413077,12.6432,0.914,39.49,4.5635,0.716882034,0.943812121,0.724481598,0.490194374,0,0,0,0,1,0,0,0,0,1
187,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,2000,97.41177682,2.124701569,0.125774495,2.29231045,0.835525455,0.038981561,0.061000493,1.539534903,0.076292701,0.250138991,0.493347243,0.506652757,58.23190818,19.73212189,11.162062,0.971425768,14.0849,0.9204,45.55,5.9052,0.713805645,0.947473323,0.782217197,0.529042035,0,0,0,0,1,0,0,0,0,1
187,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,2000,100.9536287,2.126573333,0.12501704,2.295906031,0.851735656,0.038277451,0.060484354,1.54041391,0.075794712,0.257470431,0.49971673,0.50028327,58.62544488,19.55287278,11.14548561,0.972304441,13.5429,0.9177,43.34,5.3858,0.692629679,0.943840181,0.739269443,0.483227038,0,0,0,0,1,0,0,0,0,1
187,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,2000,108.525818,2.126658514,0.124664977,2.297155842,0.85605942,0.031525397,0.05935008,1.542184533,0.074637263,0.272336809,0.516065739,0.483934261,57.70718532,19.62137753,10.98594004,0.970237014,13.7886,0.9169,43.9,5.5507,0.702733535,0.94502682,0.760737155,0.505254897,0,0,0,0,1,0,0,0,0,1
187,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,2000,104.6448997,2.126575967,0.124905438,2.296616353,0.84992966,0.036121072,0.059991375,1.541194777,0.075192519,0.265590094,0.505658828,0.494341172,57.52831029,19.3537507,10.80728228,0.970665814,13.4325,0.9153,42.45,5.2198,0.694051515,0.942960993,0.737897564,0.482989142,0,0,0,0,1,0,0,0,0,1
188,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,1000,140.4787415,2.123477653,0.123698041,2.293597509,0.89294969,0.002790692,0.057341369,1.544225725,0.072736014,0.357842898,0.521345058,0.478654942,52.72618123,18.42036833,9.344593498,0.962134496,13.1057,0.9177,40.33,4.8511,0.711478716,0.953816752,0.764895144,0.519134407,0,0,0,0,1,0,0,0,0,1
188,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,1000,145.0842099,2.123044777,0.123220199,2.292612173,0.91024252,2.85739E-21,0.057052902,1.544180137,0.072777501,0.368265499,0.523619168,0.476380832,51.90291306,18.12762165,9.075622257,0.964592431,12.603,0.9193,39.92,4.6253,0.69523737,0.953045007,0.769128314,0.509639986,0,0,0,0,1,0,0,0,0,1
188,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,1000,125.3403309,2.123230731,0.124289358,2.288713064,0.926583689,0.01204917,0.05819172,1.543382829,0.073326024,0.318381919,0.511643636,0.488356364,52.08047911,18.06724846,9.065951462,0.963488204,12.8934,0.9159,40.49,4.7818,0.713633846,0.950608421,0.777450605,0.527446018,0,0,0,0,1,0,0,0,0,1
188,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,1000,161.1640051,2.122374226,0.12278969,2.29201428,0.922289851,2.25067E-19,0.057544038,1.543938009,0.073130824,0.415414508,0.517932534,0.482067466,49.37806358,17.82461849,8.451516903,0.960241268,12.2471,0.8733,36.22,3.8733,0.68708904,0.909458934,0.733524107,0.458296427,0,0,0,0,1,0,0,0,0,1
189,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,1000,130.2565733,2.125877869,0.106392032,2.29847274,0.831695951,0.008923851,0.059553003,1.540639912,0.074194278,0.334918621,0.514480637,0.485519363,53.14799505,18.108748,9.273406624,0.963527229,12.1501,0.9091,38.81,4.2871,0.670951962,0.943512516,0.7302251,0.462300444,0,0,0,0,1,0,0,0,0,1
189,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,1000,136.2901436,2.125649243,0.106421805,2.301160461,0.805406602,0.010900008,0.060076525,1.541359096,0.074494732,0.350357242,0.518402041,0.481597959,52.48578321,18.08824645,9.141066902,0.96285023,0.0621,0.912,14.59,0.0083,0.003433169,0.947187809,0.277980038,0.00090799,0,0,0,0,1,0,0,0,0,1
189,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,1000,151.802102,2.127922397,0.108075046,2.299687197,0.845758744,7.2644E-20,0.058078088,1.541016764,0.073387403,0.390277242,0.52288821,0.47711179,50.54991213,18.4096227,8.927794639,0.959354019,12.8579,0.918,38.95,4.5982,0.698433651,0.956893891,0.770525573,0.515043209,0,0,0,0,1,0,0,0,0,1
189,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,1000,123.737833,2.128827643,0.108262275,2.302184523,0.809630984,0.016434978,0.059030617,1.540683459,0.073876192,0.315529468,0.518734048,0.481265952,50.41324796,17.79811837,8.635408373,0.962418829,12.1903,0.9123,38.57,4.2898,0.684920717,0.947924098,0.765076673,0.496768632,0,0,0,0,1,0,0,0,0,1
190,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,3000,80.44165586,2.120960423,0.125529173,2.283212689,0.819296516,0.045102175,0.06287218,1.53361999,0.079034049,0.209295475,0.47053907,0.52946093,59.6095736,19.38162394,11.24720149,0.973505248,14.1341,0.9238,50.22,6.5573,0.729252618,0.948941982,0.842482121,0.58301614,0,0,0,0,1,0,0,0,0,1
190,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,3000,77.13608955,2.118762634,0.125375125,2.279379487,0.787485465,0.04451337,0.063079929,1.53252352,0.079711763,0.202587825,0.4623066,0.5376934,59.80024401,19.13337698,11.14225318,0.973819436,13.3799,0.92,49.32,6.0707,0.699296314,0.94473366,0.824745799,0.544835941,0,0,0,0,1,0,0,0,0,1
190,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,3000,79.58249596,2.120297953,0.125831136,2.282059571,0.803256309,0.045464225,0.063061921,1.533194571,0.07936123,0.208251561,0.466395559,0.533604441,59.40676636,19.10912818,11.05409687,0.973747777,13.1924,0.9167,47.82,5.7837,0.690371632,0.941414216,0.804958811,0.523217778,0,0,0,0,1,0,0,0,0,1
190,D18CL,PY-IT,D18CL-PY-IT,CF,0,10,3000,77.63540578,2.119495989,0.125994917,2.280696475,0.790747889,0.04406293,0.063047053,1.532753015,0.079448145,0.203495109,0.464386166,0.535613834,59.91544143,18.8910048,11.03315563,0.974778457,13.3105,0.8846,42.92,5.0532,0.704594602,0.907488254,0.716342882,0.458001334,0,0,0,0,1,0,0,0,0,1
191,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,3000,75.92438012,2.121116488,0.110302306,2.288171688,0.684926106,0.047300121,0.064029756,1.528416295,0.080547461,0.200428341,0.467227111,0.532772889,60.08922998,18.94774757,11.0336843,0.969094937,14.5771,0.9253,52.28,7.0526,0.76933155,0.954808414,0.87003944,0.639188127,0,0,0,0,1,0,0,0,0,1
191,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,3000,78.59049452,2.123802114,0.11027804,2.294638305,0.674426625,0.047692252,0.063582774,1.529228931,0.079429878,0.205915536,0.475937367,0.524062633,59.47428473,19.02462577,10.96429443,0.969025797,14.4145,0.9233,50.66,6.7418,0.757675876,0.952812611,0.851796709,0.614886808,0,0,0,0,1,0,0,0,0,1
191,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,3000,77.0905565,2.122168993,0.110407667,2.289553682,0.691859753,0.046846705,0.064029338,1.528790428,0.080467549,0.202815921,0.470149447,0.529850553,60.08556278,18.56012202,10.81950314,0.970189024,14.0678,0.9085,47.07,6.0157,0.757958379,0.936415459,0.78338286,0.556005199,0,0,0,0,1,0,0,0,0,1
191,D18CL,PY-IT,D18CL-PY-IT,CF,2,10,3000,78.54672975,2.123282446,0.110211251,2.290884774,0.709253205,0.048198079,0.063954194,1.529339759,0.080312624,0.206533804,0.470756506,0.529243494,59.73584799,18.67011707,10.81581277,0.969788626,14.1968,0.9233,50.37,6.6022,0.760402302,0.952063135,0.84321227,0.61042107,0,0,0,0,1,0,0,0,0,1
192,D18CL,PY-IT,D18CL-PY-IT,CF,1,10,2000,90.82827348,2.126987525,0.108852102,2.297118887,0.772374992,0.043761004,0.063166747,1.53338525,0.078456816,0.236623053,0.484207298,0.515792702,59.9779658,19.19187337,11.13931553,0.967719303,14.4625,0.9223,48.2,6.4292,0.753574168,0.953065623,0.803628455,0.577162931,0,0,0,0,1,0,0,0,0,1
192,D18CL,PY-IT,D18CL-PY-IT,CF,1,10,2000,94.01978614,2.128670179,0.109063565,2.300587701,0.77345703,0.043954949,0.062469511,1.534727059,0.077867237,0.24271111,0.492615017,0.507384983,59.87943636,19.01862161,11.03249823,0.968762066,13.8559,0.918,45.93,5.8424,0.72854386,0.947601101,0.767041288,0.529562741,0,0,0,0,1,0,0,0,0,1
192,D18CL,PY-IT,D18CL-PY-IT,CF,1,10,2000,94.10068466,2.12923142,0.108958472,2.301710617,0.76309015,0.043942094,0.062364316,1.534747957,0.077637182,0.242342556,0.495434787,0.504565213,59.29517678,18.8257538,10.80288814,0.967761044,13.5245,0.9161,45,5.5757,0.718404168,0.946617975,0.758915015,0.516130495,0,0,0,0,1,0,0,0,0,1
192,D18CL,PY-IT,D18CL-PY-IT,CF,1,10,2000,94.88380879,2.129357671,0.109062125,2.303624331,0.740703656,0.042787981,0.062278896,1.534911141,0.07721364,0.243938621,0.498691245,0.501308755,59.31127982,18.77899675,10.76830706,0.966802465,14.0324,0.9213,47.47,6.1366,0.747239066,0.952935096,0.800353662,0.569876023,0,0,0,0,1,0,0,0,0,1
193,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,14,2000,82.15946712,2.053329799,0.092756248,2.201952283,0.903347351,0.041854446,0.064711126,1.535544231,0.079380147,0.206999847,0.410976762,0.589023238,52.5240779,17.78612995,9.13226524,0.977549187,11.538,0.8991,38.27,3.9703,0.648707731,0.919749115,0.728618217,0.434755222,0,0,1,0,0,0,0,0,0,1
193,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,14,2000,87.74457831,2.053961594,0.092766563,2.202387847,0.926508244,0.041358808,0.064646018,1.536559592,0.079097641,0.213106755,0.414203831,0.585796169,52.45748433,17.76675199,9.11400457,0.977898416,12.4256,0.9272,38.45,4.4293,0.699373752,0.948155744,0.732974531,0.485988345,0,0,1,0,0,0,0,0,0,1
193,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,14,2000,81.71118286,2.05298369,0.092852328,2.201826143,0.893806785,0.042055893,0.064806074,1.535322903,0.079499209,0.206714685,0.410636789,0.589363211,52.2967382,17.75661653,9.092684117,0.979168166,13.6506,0.9324,43.08,5.4838,0.768761322,0.95223684,0.823760745,0.603100243,0,0,1,0,0,0,0,0,0,1
193,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,14,2000,80.47840115,2.05296026,0.092949404,2.201916971,0.893865693,0.041813926,0.064766065,1.535109679,0.07926769,0.204964287,0.41147119,0.58852881,52.17227804,17.68799533,9.015719246,0.976971656,5.6449,0.8311,33.44,1.5689,0.319137352,0.850689982,0.640953419,0.174018285,0,0,1,0,0,0,0,0,0,1
194,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,12,2000,59.72870349,2.049618476,0.093210572,2.199519337,0.783860913,0.040960788,0.064727085,1.532801089,0.08047995,0.178266991,0.41519622,0.58480378,53.52289872,17.07374941,8.864672328,0.970050084,13.4455,0.9263,45.81,5.7056,0.787495451,0.954899149,0.855895348,0.643633491,0,0,1,0,0,0,0,0,0,1
194,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,12,2000,63.84837911,2.050157651,0.093109819,2.199720265,0.799598697,0.040689675,0.064832097,1.533124238,0.080309239,0.185017173,0.40880749,0.59119251,53.46928822,16.88311977,8.764038222,0.970838876,8.1856,0.1286,25.03,0.2634,0.484839302,0.132462763,0.468119192,0.030054638,0,0,1,0,0,0,0,0,0,1
194,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,12,2000,59.53577103,2.049541973,0.093087328,2.19919371,0.780171846,0.040997925,0.064731526,1.532687813,0.080419735,0.179810267,0.407504717,0.592495283,53.10910568,16.89650214,8.69217642,0.968640752,10.0538,0.327,26,0.8548,0.595022562,0.337586457,0.489558234,0.098341308,0,0,1,0,0,0,0,0,0,1
194,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,12,2000,56.96664825,2.049078552,0.093162208,2.199435207,0.756478777,0.040841121,0.064625428,1.531928384,0.080447702,0.176881312,0.407580306,0.592419694,52.88168112,16.94575247,8.677650924,0.968358267,13.468,0.9343,45.78,5.7607,0.794771435,0.964828857,0.865706215,0.663854775,0,0,1,0,0,0,0,0,0,1
195,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,2000,40.22266365,2.046256593,0.093292919,2.196925373,0.7,0.034699534,0.063643582,1.531139383,0.080461958,0.154421949,0.411572859,0.588427141,52.43231638,15.41812711,7.736954809,0.957060503,12.5029,0.9283,48.26,5.6007,0.810922099,0.969949128,0.920424718,0.723889455,0,0,1,0,0,0,0,0,0,1
195,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,2000,41.17503127,2.046627779,0.093845674,2.197866332,0.711036534,0.037070775,0.063806019,1.531701411,0.080649743,0.15278632,0.425515334,0.574484666,51.63553968,15.64512088,7.711004104,0.954516172,12.4235,0.9164,47.76,5.4377,0.794081432,0.960067547,0.924944337,0.705187019,0,0,1,0,0,0,0,0,0,1
195,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,2000,38.99744792,2.046334502,0.093292066,2.196951471,0.7,0.036484874,0.063678927,1.531408002,0.080458042,0.151821864,0.41603641,0.58396359,51.71925245,15.54887436,7.660198466,0.952552297,12.5459,0.8832,43.02,4.7663,0.806868697,0.927193187,0.831798566,0.622216255,0,0,1,0,0,0,0,0,0,1
195,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,2000,31.3600649,2.044479142,0.092433401,2.193579802,0.7,0.033986752,0.063038156,1.530677745,0.080250185,0.14194335,0.413143287,0.586856713,51.11416775,14.7050049,7.109258689,0.945840378,7.6801,0.9167,23.47,1.6527,0.522277963,0.969191019,0.459168192,0.232471496,0,0,1,0,0,0,0,0,0,1
196,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,1000,78.68053536,2.051937667,0.093069871,2.201497631,0.860046773,0.041172006,0.064510076,1.535195424,0.079558807,0.20244993,0.414804022,0.585195978,53.41010454,17.74824941,9.152620792,0.965531658,13.7598,0.939,45.78,5.9152,0.775276461,0.972521193,0.857141179,0.646284833,0,0,1,0,0,0,0,0,0,1
196,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,1000,75.6815704,2.05181921,0.092956441,2.20097388,0.857241429,0.040900881,0.064679363,1.535018088,0.079706008,0.199102921,0.412112233,0.587887767,53.59560814,17.67288897,9.149687459,0.965983053,13.7627,0.9208,46.38,5.8776,0.778746476,0.953225833,0.865369414,0.642382598,0,0,1,0,0,0,0,0,0,1
196,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,1000,79.11226905,2.052284664,0.092984438,2.201305757,0.86980615,0.040721844,0.06471527,1.535636807,0.079457243,0.203446131,0.412244516,0.587755484,53.27367627,17.64375767,9.069941384,0.964940931,13.6947,0.9383,45.65,5.8662,0.776178196,0.972391128,0.856895998,0.64677375,0,0,1,0,0,0,0,0,0,1
196,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,1000,70.2387942,2.050880945,0.093102526,2.200499067,0.824100853,0.040610917,0.064650642,1.534010922,0.079996371,0.192994488,0.410163318,0.589836682,53.67019241,17.3669991,8.992608171,0.964778767,13.6044,0.9295,48.15,6.089,0.783347769,0.963433309,0.897146029,0.677111677,0,0,1,0,0,0,0,0,0,1
197,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,1000,66.81849877,2.05024451,0.093452918,2.202164891,0.789297341,0.040114009,0.065079609,1.529995744,0.080514971,0.188990695,0.410853248,0.589146752,54.36082698,17.58612808,9.219820782,0.964419965,12.6218,0.9296,43.39,5.0909,0.717713413,0.963895433,0.798185061,0.552169084,0,0,1,0,0,0,0,0,0,1
197,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,1000,68.35959414,2.050294676,0.09350781,2.202260778,0.792140744,0.040209447,0.065086355,1.529940042,0.080459827,0.190945452,0.411222592,0.588777408,54.34709269,17.59300527,9.207172666,0.962963749,11.5058,0.9271,33.77,3.6025,0.653998554,0.962756906,0.621376385,0.391271037,0,0,1,0,0,0,0,0,0,1
197,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,1000,77.01507422,2.051569881,0.09323489,2.203136463,0.835330076,0.04126303,0.065197487,1.531512358,0.080079058,0.201562691,0.411583655,0.588416345,53.54867002,17.56162768,9.052341411,0.962603576,12.5288,0.9244,39.91,4.622,0.713419065,0.960312244,0.745303291,0.510586133,0,0,1,0,0,0,0,0,0,1
197,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,1000,66.43594396,2.049872761,0.093452713,2.201792222,0.778600389,0.040538631,0.06520275,1.529567039,0.080622697,0.188839682,0.410212493,0.589787507,53.8744666,17.41912645,9.039706497,0.963263213,11.728,0.9078,36.36,3.871,0.673282902,0.942421539,0.674902274,0.428221868,0,0,1,0,0,0,0,0,0,1
198,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,3000,34.83143068,2.047727132,0.093583626,2.198709015,0.701299396,0.036374701,0.063617575,1.531300852,0.080033008,0.146372802,0.412534558,0.587465442,47.22727628,12.87174533,5.386787385,0.886134196,10.5649,0.8579,40.24,3.6471,0.820782243,0.968137788,0.852049984,0.677045471,0,0,1,0,0,0,0,0,0,1
198,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,3000,21.25806419,2.044109037,0.092365401,2.192707065,0.7,0.032770892,0.062249832,1.530515304,0.08005268,0.128338749,0.409904022,0.590095978,45.72538922,13.0582532,5.286885367,0.885436452,9.4024,0.8513,34.25,2.7414,0.72003505,0.961446751,0.749036817,0.51852836,0,0,1,0,0,0,0,0,0,1
